order_id,customer_id,product_id,product_category,order_date,quantity,unit_price,total_price,region
371,CUST066236,PROD0160,Clothing,2024-12-25,3,437.82,1313.46,East
372,CUST054241,PROD0040,Clothing,2023-07-13,5,153.6,768,South
373,CUST065727,PROD0078,Clothing,2024-07-08,2,121.93,243.86,North
374,CUST010493,PROD0165,Electronics,2024-09-30,2,649.72,1299.44,South
375,CUST006103,PROD0019,Home,2024-11-26,5,23.94,119.7,West
376,CUST050337,PROD0132,Clothing,2023-04-15,2,83.94,167.88,West
377,CUST085315,PROD0131,Home,2023-05-09,2,369.55,739.1,East
378,CUST026642,PROD0094,Clothing,2024-11-18,2,99.9,199.8,East
379,CUST034585,PROD0035,Home,2023-04-17,1,709.69,709.69,West
380,CUST032746,PROD0012,Home,2023-11-02,3,357.72,1073.16,South
381,CUST023094,PROD0012,Clothing,2024-03-06,5,208.9,1044.5,East
382,CUST066106,PROD0155,Home,2023-10-25,2,604.08,1208.16,South
383,CUST051886,PROD0167,Electronics,2023-12-20,2,493.7,987.4,South
384,CUST036632,PROD0144,Clothing,2023-11-18,4,718.03,2872.12,West
385,CUST072992,PROD0024,Books,2024-01-08,2,654.83,1309.66,South
386,CUST004015,PROD0200,Books,2024-02-09,5,485.12,2425.6,South
387,CUST011094,PROD0056,Clothing,2024-02-29,3,614.46,1843.38,West
388,CUST018071,PROD0195,Books,2023-02-23,2,737.58,1475.16,North
389,CUST035778,PROD0077,Electronics,2023-03-26,3,108.48,325.44,West
390,CUST056959,PROD0161,Home,2023-11-13,1,85.43,85.43,South
391,CUST082075,PROD0015,Clothing,2023-10-19,5,526.01,2630.05,North
392,CUST010730,PROD0028,Books,2023-01-14,5,388.91,1944.55,East
393,CUST099714,PROD0083,Home,2024-11-14,1,532.87,532.87,East
394,CUST045018,PROD0147,Electronics,2024-03-25,4,267.67,1070.68,West
395,CUST066321,PROD0158,Home,2024-10-11,2,538.9,1077.8,West
396,CUST027752,PROD0002,Home,2024-04-04,2,723.85,1447.7,North
397,CUST078070,PROD0022,Home,2024-04-13,4,637.5,2550,West
398,CUST054749,PROD0032,Books,2023-07-07,4,39,156,North
399,CUST005802,PROD0059,Electronics,2023-05-08,4,201.15,804.6,South
400,CUST019191,PROD0064,Clothing,2023-08-04,5,365.77,1828.85,West
401,CUST049690,PROD0159,Electronics,2023-07-08,3,754.07,2262.21,South
402,CUST050994,PROD0153,Books,2024-09-03,2,179.58,359.16,North
403,CUST029593,PROD0130,Electronics,2023-05-19,2,477.85,955.7,East
404,CUST010648,PROD0191,Electronics,2023-06-24,2,61.41,122.82,North
405,CUST008717,PROD0099,Electronics,2024-08-22,1,798.14,798.14,East
406,CUST088892,PROD0018,Electronics,2024-04-11,1,763.37,763.37,West
407,CUST087546,PROD0155,Home,2024-03-30,5,249.13,1245.65,North
408,CUST089913,PROD0141,Home,2024-11-15,3,753.14,2259.42,West
409,CUST070317,PROD0048,Clothing,2024-06-17,2,314.36,628.72,West
410,CUST002369,PROD0156,Clothing,2023-04-18,1,72.32,72.32,South
411,CUST077576,PROD0085,Electronics,2024-10-21,5,622.41,3112.05,East
412,CUST006656,PROD0182,Home,2023-06-11,3,320.11,960.33,West
413,CUST070032,PROD0025,Electronics,2024-10-10,2,547.25,1094.5,North
414,CUST076430,PROD0034,Electronics,2024-12-14,3,625.65,1876.95,West
415,CUST091084,PROD0195,Clothing,2023-08-16,5,764.82,3824.1,North
416,CUST087923,PROD0144,Clothing,2024-01-30,4,246.78,987.12,North
417,CUST055767,PROD0128,Clothing,2024-10-28,5,504.7,2523.5,North
418,CUST013404,PROD0052,Books,2024-03-09,4,551.8,2207.2,South
419,CUST032098,PROD0068,Clothing,2023-10-24,1,492,492,East
420,CUST078658,PROD0171,Clothing,2024-10-29,2,518.32,1036.64,North
421,CUST010967,PROD0031,Clothing,2023-10-22,5,317.36,1586.8,West
422,CUST099158,PROD0156,Electronics,2023-02-11,1,92.94,92.94,South
423,CUST093849,PROD0010,Clothing,2023-01-01,1,253.74,253.74,North
424,CUST052922,PROD0108,Electronics,2024-08-11,1,331.5,331.5,North
425,CUST049727,PROD0005,Clothing,2024-07-30,5,145.3,726.5,South
426,CUST050301,PROD0159,Electronics,2024-12-24,3,463.18,1389.54,East
427,CUST022678,PROD0001,Electronics,2024-04-21,5,78.96,394.8,North
428,CUST055610,PROD0014,Home,2024-07-18,3,86.91,260.73,North
429,CUST096826,PROD0176,Electronics,2024-05-30,5,650.76,3253.8,South
430,CUST056662,PROD0134,Clothing,2024-12-22,1,96.69,96.69,South
431,CUST031025,PROD0090,Electronics,2023-03-03,4,756.84,3027.36,North
432,CUST070314,PROD0150,Books,2024-09-04,3,105.26,315.78,East
433,CUST053007,PROD0134,Electronics,2024-12-16,4,241.84,967.36,South
434,CUST095286,PROD0136,Electronics,2023-12-28,4,680.23,2720.92,North
435,CUST015339,PROD0124,Electronics,2024-10-02,1,625.28,625.28,West
436,CUST068028,PROD0061,Clothing,2023-04-06,5,16.06,80.3,North
437,CUST092773,PROD0175,Clothing,2024-12-25,3,788.22,2364.66,West
438,CUST080136,PROD0197,Electronics,2024-12-09,3,57.04,171.12,West
439,CUST019509,PROD0149,Books,2023-05-25,2,26.61,53.22,South
440,CUST003052,PROD0121,Clothing,2023-03-31,2,190.25,380.5,East
441,CUST048748,PROD0120,Clothing,2023-11-15,5,360.52,1802.6,South
442,CUST087143,PROD0077,Electronics,2023-10-12,5,160.16,800.8,South
443,CUST087236,PROD0032,Clothing,2024-06-20,3,797.07,2391.21,South
444,CUST054022,PROD0128,Clothing,2024-03-25,2,116.55,233.1,North
445,CUST066413,PROD0019,Electronics,2023-02-25,3,237.28,711.84,South
446,CUST058336,PROD0113,Home,2023-04-13,3,207.66,622.98,North
447,CUST056180,PROD0068,Books,2024-01-02,5,567.5,2837.5,West
448,CUST032094,PROD0010,Clothing,2023-12-12,3,795.02,2385.06,North
449,CUST069679,PROD0131,Electronics,2023-02-07,3,387.98,1163.94,North
450,CUST080739,PROD0007,Electronics,2024-12-24,5,225.63,1128.15,East
451,CUST039735,PROD0038,Electronics,2023-06-24,2,759.39,1518.78,South
452,CUST072616,PROD0009,Electronics,2023-11-06,1,408.15,408.15,East
453,CUST073524,PROD0028,Home,2024-03-25,1,792.36,792.36,South
454,CUST094477,PROD0197,Clothing,2024-05-24,1,569.23,569.23,South
455,CUST017020,PROD0151,Electronics,2024-06-30,4,640.71,2562.84,West
456,CUST083614,PROD0165,Home,2023-03-14,2,484.94,969.88,North
457,CUST091795,PROD0162,Clothing,2024-09-16,3,441.98,1325.94,North
458,CUST086673,PROD0052,Books,2023-11-01,3,581.92,1745.76,North
459,CUST073848,PROD0045,Books,2023-03-11,5,756.93,3784.65,East
460,CUST082751,PROD0156,Home,2024-08-17,1,571.05,571.05,South
461,CUST079635,PROD0168,Clothing,2023-04-20,1,614.61,614.61,East
462,CUST028252,PROD0171,Clothing,2024-12-31,2,585.47,1170.94,West
463,CUST025946,PROD0050,Books,2024-08-13,1,278.4,278.4,West
464,CUST090853,PROD0020,Electronics,2024-06-11,2,247.21,494.42,North
465,CUST032218,PROD0150,Books,2023-03-28,1,18.26,18.26,South
466,CUST008309,PROD0053,Clothing,2023-08-31,3,267.61,802.83,North
467,CUST005950,PROD0074,Clothing,2024-07-20,5,260.23,1301.15,North
468,CUST051991,PROD0187,Clothing,2023-10-18,5,248.15,1240.75,North
469,CUST001151,PROD0042,Books,2023-02-10,1,713.04,713.04,North
470,CUST089481,PROD0042,Books,2023-02-04,5,475.72,2378.6,West
471,CUST074741,PROD0172,Clothing,2024-12-28,2,307.46,614.92,East
472,CUST066618,PROD0089,Electronics,2023-07-18,3,73.67,221.01,North
473,CUST094842,PROD0092,Electronics,2024-12-01,1,735.29,735.29,East
474,CUST016897,PROD0193,Electronics,2024-08-04,3,725.1,2175.3,West
475,CUST046176,PROD0052,Home,2024-07-31,4,507.22,2028.88,South
476,CUST007806,PROD0027,Clothing,2024-05-30,3,668.54,2005.62,East
477,CUST005238,PROD0076,Home,2023-01-06,3,777.92,2333.76,West
478,CUST020057,PROD0005,Electronics,2024-12-20,3,335.58,1006.74,South
479,CUST045544,PROD0060,Books,2023-10-14,4,674.74,2698.96,East
480,CUST056557,PROD0149,Home,2024-03-13,3,102.07,306.21,South
481,CUST003344,PROD0049,Electronics,2023-10-12,1,586.23,586.23,South
482,CUST013501,PROD0073,Books,2024-11-16,1,791.15,791.15,North
483,CUST053223,PROD0034,Electronics,2023-03-03,2,588.06,1176.12,South
484,CUST029376,PROD0095,Home,2024-10-30,5,772.1,3860.5,South
485,CUST009663,PROD0138,Electronics,2023-12-10,2,17.75,35.5,South
486,CUST016965,PROD0183,Books,2023-03-24,5,260.79,1303.95,East
487,CUST059639,PROD0188,Home,2024-03-27,4,470.28,1881.12,North
488,CUST073667,PROD0078,Clothing,2023-07-21,4,754.66,3018.64,East
489,CUST085068,PROD0159,Home,2024-03-13,2,561.23,1122.46,North
490,CUST067216,PROD0120,Electronics,2023-06-29,4,536.65,2146.6,North
491,CUST069043,PROD0035,Electronics,2023-02-28,1,72.59,72.59,East
492,CUST013285,PROD0119,Clothing,2024-10-14,3,183.96,551.88,North
493,CUST072790,PROD0087,Home,2024-09-15,4,62.07,248.28,South
494,CUST084665,PROD0012,Books,2024-03-18,2,641.96,1283.92,West
495,CUST093469,PROD0022,Clothing,2023-04-06,3,410.29,1230.87,South
496,CUST061390,PROD0129,Clothing,2023-01-16,5,80.03,400.15,West
497,CUST009436,PROD0128,Books,2024-03-16,5,89.34,446.7,South
498,CUST054341,PROD0131,Clothing,2024-10-07,1,741.79,741.79,South
499,CUST044079,PROD0064,Books,2024-12-08,1,69.77,69.77,North
500,CUST078833,PROD0048,Home,2023-01-26,2,332.56,665.12,North
501,CUST051294,PROD0069,Home,2024-06-04,1,668.8,668.8,East
502,CUST095982,PROD0115,Electronics,2023-07-10,3,138.65,415.95,South
503,CUST078782,PROD0003,Electronics,2024-01-29,5,208.88,1044.4,East
504,CUST060404,PROD0129,Clothing,2023-09-20,4,417.47,1669.88,North
505,CUST029125,PROD0148,Clothing,2024-08-04,4,537.04,2148.16,West
506,CUST095436,PROD0114,Clothing,2024-02-02,3,667.03,2001.09,South
507,CUST043920,PROD0133,Books,2024-12-20,5,488.36,2441.8,North
508,CUST035248,PROD0162,Clothing,2024-01-04,2,772.2,1544.4,North
509,CUST094759,PROD0164,Electronics,2024-11-24,2,252.27,504.54,North
510,CUST091748,PROD0163,Books,2023-04-12,2,92.49,184.98,North
511,CUST062753,PROD0013,Home,2024-03-23,3,176.48,529.44,South
512,CUST056574,PROD0075,Books,2024-07-16,3,587.08,1761.24,North
513,CUST059102,PROD0125,Electronics,2024-03-12,3,309.79,929.37,North
514,CUST026647,PROD0176,Home,2023-03-18,3,231.17,693.51,East
515,CUST023050,PROD0026,Electronics,2023-06-08,1,515.97,515.97,West
516,CUST079606,PROD0169,Clothing,2023-01-28,5,764.59,3822.95,North
517,CUST098117,PROD0170,Books,2024-07-25,3,112.25,336.75,East
518,CUST097380,PROD0170,Home,2023-08-04,5,210.24,1051.2,South
519,CUST068386,PROD0089,Clothing,2024-02-14,2,666.35,1332.7,North
520,CUST040159,PROD0062,Home,2024-10-31,3,29.67,89.01,North
521,CUST065418,PROD0110,Books,2024-05-17,5,247.01,1235.05,South
522,CUST023290,PROD0127,Clothing,2023-03-13,4,82.84,331.36,East
523,CUST009824,PROD0042,Books,2023-01-11,2,449.32,898.64,North
524,CUST060161,PROD0128,Electronics,2023-12-06,4,528.65,2114.6,East
525,CUST041976,PROD0072,Books,2023-12-25,4,678.02,2712.08,West
526,CUST009541,PROD0116,Books,2024-08-09,5,221.34,1106.7,North
527,CUST016365,PROD0184,Electronics,2023-06-15,1,777.05,777.05,West
528,CUST004612,PROD0076,Electronics,2024-09-23,3,321.69,965.07,West
529,CUST027664,PROD0191,Electronics,2024-07-19,4,744.48,2977.92,East
530,CUST051992,PROD0081,Electronics,2023-03-19,3,679.83,2039.49,South
531,CUST057680,PROD0195,Electronics,2024-08-14,3,155.47,466.41,East
532,CUST030978,PROD0010,Clothing,2023-07-11,4,607.99,2431.96,West
533,CUST094705,PROD0152,Electronics,2024-04-05,2,611.15,1222.3,South
534,CUST049116,PROD0128,Home,2023-07-13,3,673.13,2019.39,West
535,CUST091008,PROD0088,Electronics,2023-03-23,2,714.16,1428.32,North
536,CUST088224,PROD0073,Home,2023-04-20,5,351.74,1758.7,West
537,CUST060891,PROD0005,Electronics,2024-11-18,4,89.88,359.52,North
538,CUST066388,PROD0004,Electronics,2023-11-11,3,456.03,1368.09,West
539,CUST018072,PROD0067,Clothing,2024-09-08,2,797.45,1594.9,South
540,CUST059276,PROD0002,Clothing,2023-09-17,2,324.37,648.74,South
541,CUST072370,PROD0147,Electronics,2023-06-28,4,210.5,842,West
542,CUST011939,PROD0150,Books,2024-02-05,5,402.56,2012.8,South
543,CUST035196,PROD0045,Home,2024-04-30,3,398.13,1194.39,South
544,CUST091681,PROD0058,Clothing,2023-08-02,5,150.05,750.25,West
545,CUST004001,PROD0112,Clothing,2024-01-01,2,49.19,98.38,West
546,CUST070589,PROD0178,Electronics,2023-06-18,3,265.19,795.57,West
547,CUST093611,PROD0102,Home,2024-04-27,5,460.58,2302.9,East
548,CUST097857,PROD0197,Books,2023-06-26,4,90.83,363.32,East
549,CUST038305,PROD0186,Books,2024-08-09,3,259.45,778.35,East
550,CUST069450,PROD0138,Books,2024-08-03,5,360.05,1800.25,North
551,CUST082987,PROD0168,Books,2024-12-13,1,752.09,752.09,South
552,CUST089644,PROD0021,Books,2023-10-14,3,583.69,1751.07,South
553,CUST020765,PROD0144,Home,2024-03-30,5,449.21,2246.05,North
554,CUST086028,PROD0174,Home,2023-01-28,5,24.13,120.65,North
555,CUST038495,PROD0180,Clothing,2024-07-17,1,180.74,180.74,North
556,CUST003374,PROD0104,Electronics,2024-04-25,1,425.44,425.44,North
557,CUST012162,PROD0028,Home,2024-06-04,1,519.66,519.66,North
558,CUST097533,PROD0008,Books,2023-04-08,2,352.24,704.48,East
559,CUST092659,PROD0143,Home,2023-02-14,2,137.73,275.46,North
560,CUST027351,PROD0168,Clothing,2023-05-16,4,338.81,1355.24,West
561,CUST093009,PROD0110,Electronics,2023-03-07,1,331.22,331.22,West
562,CUST094298,PROD0040,Clothing,2024-02-23,4,164.2,656.8,South
563,CUST025352,PROD0084,Books,2024-02-16,2,348.63,697.26,North
564,CUST088669,PROD0194,Electronics,2024-02-01,4,73.87,295.48,East
565,CUST015306,PROD0056,Home,2024-10-25,5,787.37,3936.85,West
566,CUST075354,PROD0175,Electronics,2023-01-13,3,109.27,327.81,East
567,CUST076798,PROD0034,Clothing,2024-03-16,3,94.45,283.35,West
568,CUST065954,PROD0009,Electronics,2024-11-02,3,524.18,1572.54,East
569,CUST057459,PROD0048,Electronics,2024-07-12,4,321.98,1287.92,West
570,CUST020359,PROD0185,Electronics,2023-02-07,4,460.21,1840.84,North
571,CUST003268,PROD0192,Clothing,2023-10-26,2,88.8,177.6,East
572,CUST082746,PROD0019,Books,2023-09-18,1,482.53,482.53,South
573,CUST089589,PROD0174,Clothing,2023-12-07,1,620.89,620.89,South
574,CUST038514,PROD0041,Clothing,2023-06-24,5,734.06,3670.3,South
575,CUST026093,PROD0163,Clothing,2023-09-10,2,57.42,114.84,East
576,CUST011339,PROD0144,Books,2024-08-20,3,546.26,1638.78,North
577,CUST000413,PROD0115,Clothing,2024-01-21,1,207.78,207.78,South
578,CUST007544,PROD0173,Books,2024-01-10,1,652.59,652.59,West
579,CUST033497,PROD0157,Clothing,2024-04-20,1,278.73,278.73,East
580,CUST060693,PROD0132,Clothing,2023-09-09,3,493.87,1481.61,South
581,CUST089085,PROD0071,Home,2024-05-19,3,497,1491,South
582,CUST092921,PROD0137,Books,2023-11-29,5,434.69,2173.45,South
583,CUST044426,PROD0011,Clothing,2024-10-17,2,687.38,1374.76,North
584,CUST038757,PROD0038,Electronics,2023-01-13,2,72.51,145.02,North
585,CUST018889,PROD0089,Books,2023-01-28,2,234.51,469.02,South
586,CUST035736,PROD0199,Clothing,2023-12-27,1,313.79,313.79,North
587,CUST047296,PROD0193,Home,2023-03-08,3,732.77,2198.31,South
588,CUST083043,PROD0056,Electronics,2023-12-31,1,607.78,607.78,East
589,CUST086000,PROD0046,Electronics,2024-12-09,4,739.92,2959.68,South
590,CUST017956,PROD0130,Clothing,2024-08-26,4,134.87,539.48,North
591,CUST037842,PROD0074,Electronics,2023-09-07,1,187.43,187.43,East
592,CUST070641,PROD0158,Books,2023-08-31,3,710.35,2131.05,North
593,CUST065511,PROD0076,Clothing,2024-06-18,2,45.71,91.42,North
594,CUST034912,PROD0149,Books,2023-08-12,2,550.52,1101.04,North
595,CUST059032,PROD0132,Clothing,2023-08-10,2,64.24,128.48,East
596,CUST088727,PROD0180,Home,2023-02-12,4,587.83,2351.32,North
597,CUST007358,PROD0120,Electronics,2024-06-07,2,487.61,975.22,North
598,CUST032480,PROD0115,Electronics,2024-07-25,5,315.52,1577.6,West
599,CUST061477,PROD0058,Books,2024-05-15,1,567.93,567.93,North
600,CUST044812,PROD0094,Clothing,2024-11-09,2,600.89,1201.78,West
601,CUST036209,PROD0043,Clothing,2023-07-05,4,317.51,1270.04,South
602,CUST020151,PROD0194,Electronics,2023-11-01,4,219.77,879.08,West
603,CUST071181,PROD0097,Books,2023-09-28,4,57.32,229.28,West
604,CUST043287,PROD0107,Books,2024-05-07,1,711.26,711.26,South
605,CUST068451,PROD0134,Books,2024-07-28,2,190.13,380.26,North
606,CUST021353,PROD0128,Books,2024-07-05,5,193.02,965.1,East
607,CUST055070,PROD0168,Clothing,2023-06-08,1,493.94,493.94,South
608,CUST014398,PROD0159,Clothing,2024-05-25,1,536.93,536.93,North
609,CUST041556,PROD0041,Clothing,2024-02-13,2,398.66,797.32,East
610,CUST046960,PROD0004,Home,2024-12-01,4,376.11,1504.44,North
611,CUST000729,PROD0088,Electronics,2024-03-06,3,732.85,2198.55,North
612,CUST050518,PROD0030,Books,2023-05-13,3,348.46,1045.38,South
613,CUST066235,PROD0013,Clothing,2023-01-23,5,158.99,794.95,West
614,CUST039955,PROD0123,Books,2024-02-19,4,503.7,2014.8,North
615,CUST047281,PROD0085,Home,2024-11-12,2,785.86,1571.72,South
616,CUST079460,PROD0057,Clothing,2024-07-09,2,351.39,702.78,West
617,CUST016780,PROD0182,Home,2024-09-05,4,714.1,2856.4,West
618,CUST063933,PROD0055,Books,2024-06-28,3,375.91,1127.73,South
619,CUST072937,PROD0060,Books,2023-09-02,1,655.22,655.22,East
620,CUST024467,PROD0135,Electronics,2024-07-01,2,230.79,461.58,South
621,CUST036940,PROD0199,Clothing,2024-11-28,1,797.05,797.05,North
622,CUST069897,PROD0012,Electronics,2024-05-01,5,661.73,3308.65,East
623,CUST035271,PROD0008,Home,2023-08-22,4,250.96,1003.84,North
624,CUST059164,PROD0163,Electronics,2023-01-24,4,621.94,2487.76,South
625,CUST082638,PROD0077,Clothing,2024-07-19,5,242.47,1212.35,West
626,CUST051935,PROD0190,Electronics,2023-04-08,4,400.5,1602,East
627,CUST064896,PROD0052,Clothing,2023-01-04,4,214.24,856.96,North
628,CUST032308,PROD0056,Books,2023-08-15,1,233.06,233.06,East
629,CUST054099,PROD0171,Home,2023-09-29,5,308.91,1544.55,North
630,CUST060922,PROD0023,Electronics,2023-01-03,4,230.77,923.08,North
631,CUST005487,PROD0025,Home,2023-07-08,4,207.61,830.44,North
632,CUST008336,PROD0181,Clothing,2024-07-17,5,711.86,3559.3,North
633,CUST086901,PROD0081,Books,2024-08-27,2,253.4,506.8,West
634,CUST089113,PROD0079,Clothing,2023-07-14,5,516.92,2584.6,South
635,CUST097204,PROD0033,Books,2024-02-05,5,554.66,2773.3,West
636,CUST011131,PROD0173,Books,2024-07-07,3,573.84,1721.52,North
637,CUST087509,PROD0017,Clothing,2024-01-22,1,773.06,773.06,West
638,CUST060567,PROD0120,Clothing,2024-07-07,1,683.46,683.46,North
639,CUST066704,PROD0170,Electronics,2024-03-03,3,730.94,2192.82,North
640,CUST027193,PROD0044,Clothing,2023-11-07,4,773.48,3093.92,North
641,CUST001063,PROD0027,Books,2023-07-22,4,95.58,382.32,North
642,CUST084077,PROD0184,Home,2024-11-14,3,281.28,843.84,North
643,CUST089781,PROD0105,Books,2024-02-07,3,184.81,554.43,South
644,CUST021546,PROD0009,Clothing,2023-08-05,2,376.82,753.64,North
645,CUST021690,PROD0039,Clothing,2024-06-17,5,677.36,3386.8,South
646,CUST011175,PROD0046,Clothing,2024-03-16,3,75.15,225.45,West
647,CUST088462,PROD0093,Clothing,2023-05-30,3,676.19,2028.57,West
648,CUST009349,PROD0045,Electronics,2024-06-06,2,358.3,716.6,South
649,CUST023715,PROD0167,Books,2023-09-29,2,225.74,451.48,East
650,CUST038103,PROD0137,Clothing,2023-10-20,4,473.86,1895.44,North
651,CUST074461,PROD0151,Clothing,2023-04-21,4,677.71,2710.84,East
652,CUST089931,PROD0092,Books,2024-11-18,5,468.08,2340.4,North
653,CUST006802,PROD0178,Home,2024-11-07,1,542.17,542.17,West
654,CUST072268,PROD0143,Clothing,2023-11-27,1,769.34,769.34,North
655,CUST048137,PROD0026,Home,2024-08-23,2,115.68,231.36,North
656,CUST023626,PROD0036,Electronics,2024-01-15,5,592.13,2960.65,East
657,CUST082874,PROD0061,Home,2024-03-04,5,442.81,2214.05,South
658,CUST072593,PROD0160,Clothing,2024-11-28,4,485.64,1942.56,West
659,CUST077053,PROD0084,Home,2023-11-05,4,623.76,2495.04,West
660,CUST044262,PROD0165,Books,2023-07-30,3,282.24,846.72,East
661,CUST001543,PROD0041,Electronics,2024-03-10,2,311.58,623.16,South
662,CUST021678,PROD0033,Clothing,2023-03-27,2,26.26,52.52,South
663,CUST046733,PROD0048,Electronics,2024-07-25,3,482.31,1446.93,East
664,CUST050344,PROD0025,Home,2024-02-13,3,575.86,1727.58,West
665,CUST039082,PROD0146,Clothing,2024-08-19,2,761.48,1522.96,South
666,CUST062857,PROD0098,Clothing,2023-11-28,1,221.68,221.68,West
667,CUST093106,PROD0179,Clothing,2024-05-25,1,202.19,202.19,South
668,CUST088859,PROD0175,Books,2023-03-05,4,684.87,2739.48,East
669,CUST019066,PROD0175,Home,2023-07-16,5,761.08,3805.4,North
670,CUST083461,PROD0193,Electronics,2023-04-05,2,57.03,114.06,North
671,CUST088093,PROD0094,Electronics,2024-06-29,2,757.76,1515.52,North
672,CUST054694,PROD0110,Home,2024-03-13,4,458.4,1833.6,East
673,CUST026963,PROD0091,Electronics,2023-11-29,1,45.9,45.9,West
674,CUST028296,PROD0193,Books,2023-02-04,5,186.99,934.95,West
675,CUST013808,PROD0031,Electronics,2024-02-26,2,220.18,440.36,South
676,CUST042349,PROD0131,Clothing,2024-06-11,3,637.91,1913.73,East
677,CUST026433,PROD0080,Books,2023-11-18,2,794.09,1588.18,South
678,CUST083286,PROD0156,Home,2024-04-12,2,635.03,1270.06,East
679,CUST091793,PROD0100,Books,2023-09-28,3,412.88,1238.64,West
680,CUST057855,PROD0142,Books,2024-12-27,2,141.98,283.96,South
681,CUST040263,PROD0139,Electronics,2023-10-16,4,458.09,1832.36,West
682,CUST037081,PROD0089,Books,2023-03-05,4,64.66,258.64,East
